lo_orderkey|lo_linenumber|lo_custkey|lo_partkey|lo_suppkey|lo_orderdate|lo_orderpriority|lo_shippriority|lo_quantity|lo_extendedprice|lo_ordertotalprice|lo_discount|lo_revenue|lo_supplycost|lo_tax|lo_commitdate|lo_shipmode
5697|1|29|55|2|19920730|5-LOW|0|24|2292120|18347433|10|2062908|57303|7|19920922|RAIL
5697|2|29|16|1|19920730|5-LOW|0|43|3938843|18347433|6|3702512|54960|2|19920927|FOB
5697|3|29|56|2|19920730|5-LOW|0|42|4015410|18347433|3|3894947|57363|1|19921002|TRUCK
5697|4|29|112|1|19920730|5-LOW|0|6|607266|18347433|10|546539|60726|8|19920919|FOB
5697|5|29|192|1|19920730|5-LOW|0|30|3276570|18347433|4|3145507|65531|7|19921004|RAIL
5697|6|29|122|1|19920730|5-LOW|0|34|3475208|18347433|3|3370951|61327|5|19920927|TRUCK
5697|7|29|98|2|19920730|5-LOW|0|9|898281|18347433|0|898281|59885|4|19920911|MAIL
5698|1|29|11|2|19971225|1-URGENT|0|30|2733030|10109205|1|2705699|54660|5|19980322|AIR
5698|2|29|163|1|19971225|1-URGENT|0|25|2657900|10109205|8|2445268|63789|7|19980125|SHIP
5698|3|29|155|1|19971225|1-URGENT|0|45|4748175|10109205|3|4605729|63309|1|19980319|FOB
5699|1|10|2|2|19970207|5-LOW|0|24|2164800|2293172|1|2143152|54120|7|19970315|AIR
5700|1|20|168|2|19930907|4-NOT SPECI|0|24|2563584|12645442|9|2332861|64089|0|19931011|REG AIR
5700|2|20|123|1|19930907|4-NOT SPECI|0|30|3069360|12645442|0|3069360|61387|6|19931124|MAIL
5700|3|20|126|2|19930907|4-NOT SPECI|0|23|2360076|12645442|3|2289273|61567|5|19931014|REG AIR
5700|4|20|41|2|19930907|4-NOT SPECI|0|50|4705200|12645442|3|4564044|56462|2|19931107|RAIL
5701|1|25|54|1|19930516|3-MEDIUM|0|17|1621885|1668919|2|1589447|57243|5|19930715|RAIL
5702|1|16|77|1|19941211|4-NOT SPECI|0|44|4299108|7569812|6|4041161|58624|2|19950228|RAIL
5702|2|16|86|1|19941211|4-NOT SPECI|0|37|3648496|7569812|10|3283646|59164|5|19950124|FOB
5703|1|10|88|1|19941010|2-HIGH|0|2|197616|1839545|9|179830|59284|1|19941220|REG AIR
5703|2|10|126|2|19941010|2-HIGH|0|2|205224|1839545|8|188806|61567|6|19941218|TRUCK
5703|3|10|41|2|19941010|2-HIGH|0|16|1505664|1839545|6|1415324|56462|3|19941118|TRUCK
5728|1|4|44|1|19971218|1-URGENT|0|47|4436988|8539704|10|3993289|56642|5|19980201|MAIL
5728|2|4|159|2|19971218|1-URGENT|0|40|4236600|8539704|5|4024770|63549|8|19980124|SHIP
5729|1|2|143|1|19970517|5-LOW|0|5|521570|16636274|7|485060|62588|0|19970618|MAIL
5729|2|2|107|1|19970517|5-LOW|0|39|3927690|16636274|10|3534921|60426|0|19970628|MAIL
5729|3|2|12|1|19970517|5-LOW|0|50|4560050|16636274|0|4560050|54720|5|19970807|AIR
5729|4|2|116|2|19970517|5-LOW|0|49|4978939|16636274|2|4879360|60966|8|19970811|MAIL
5729|5|2|61|1|19970517|5-LOW|0|29|2787074|16636274|10|2508366|57663|2|19970804|MAIL
5730|1|8|151|1|19970803|1-URGENT|0|2|210230|193411|8|193411|63069|0|19971029|SHIP
5731|1|22|192|2|19930317|2-HIGH|0|13|1419847|1447108|2|1391450|65531|4|19930423|RAIL
5732|1|19|139|2|19971012|3-MEDIUM|0|26|2701738|6603322|2|2647703|62347|7|19980103|TRUCK
5732|2|19|176|1|19971012|3-MEDIUM|0|13|1399021|6603322|10|1259118|64570|5|19971211|TRUCK
5732|3|19|82|2|19971012|3-MEDIUM|0|26|2553408|6603322|6|2400203|58924|2|19980102|MAIL
5733|1|8|33|1|19941211|3-MEDIUM|0|39|3638817|3854597|1|3602428|55981|7|19950217|FOB
5734|1|5|183|1|19940525|4-NOT SPECI|0|29|3141222|10926110|5|2984160|64990|1|19940721|RAIL
5734|2|5|150|2|19940525|4-NOT SPECI|0|6|630090|10926110|7|585983|63009|0|19940801|RAIL
5734|3|5|67|1|19940525|4-NOT SPECI|0|10|967060|10926110|1|957389|58023|3|19940806|TRUCK
5734|4|5|65|2|19940525|4-NOT SPECI|0|20|1930120|10926110|5|1833614|57903|0|19940712|TRUCK
5734|5|5|167|2|19940525|4-NOT SPECI|0|46|4908936|10926110|10|4418042|64029|2|19940719|TRUCK
5735|1|4|60|1|19980706|3-MEDIUM|0|41|3936246|9282809|1|3896883|57603|1|19980905|MAIL
5735|2|4|73|2|19980706|3-MEDIUM|0|3|291921|9282809|8|268567|58384|7|19980912|FOB
5735|3|4|117|1|19980706|3-MEDIUM|0|47|4780417|9282809|2|4684808|61026|8|19980821|RAIL
5760|1|10|1|2|19970214|1-URGENT|0|6|540600|7224771|9|491946|54060|3|19970422|REG AIR
5760|2|10|6|2|19970214|1-URGENT|0|24|2174400|7224771|4|2087424|54360|5|19970326|MAIL
5760|3|10|148|1|19970214|1-URGENT|0|8|838512|7224771|7|779816|62888|4|19970425|AIR
5760|4|10|123|1|19970214|1-URGENT|0|19|1943928|7224771|10|1749535|61387|1|19970424|SHIP
5760|5|10|166|2|19970214|1-URGENT|0|6|639696|7224771|3|620505|63969|7|19970328|MAIL
5760|6|10|67|2|19970214|1-URGENT|0|14|1353884|7224771|7|1259112|58023|2|19970424|FOB
5761|1|2|47|2|19980626|4-NOT SPECI|0|41|3882864|21786286|8|3572234|56822|0|19980730|TRUCK
5761|2|2|108|1|19980626|4-NOT SPECI|0|36|3629160|21786286|0|3629160|60486|7|19980911|TRUCK
5761|3|2|198|2|19980626|4-NOT SPECI|0|49|5381131|21786286|4|5165885|65891|8|19980810|SHIP
5761|4|2|15|2|19980626|4-NOT SPECI|0|29|2653529|21786286|2|2600458|54900|6|19980730|SHIP
5761|5|2|158|2|19980626|4-NOT SPECI|0|22|2327930|21786286|4|2234812|63489|2|19980728|MAIL
5761|6|2|165|1|19980626|4-NOT SPECI|0|36|3834576|21786286|5|3642847|63909|2|19980730|RAIL
5762|1|28|175|1|19931003|4-NOT SPECI|0|6|645102|7761607|5|612846|64510|2|19931111|AIR
5762|2|28|102|2|19931003|4-NOT SPECI|0|27|2705670|7761607|2|2651556|60126|8|19931225|REG AIR
5762|3|28|89|1|19931003|4-NOT SPECI|0|40|3956320|7761607|0|3956320|59344|8|19931226|SHIP
5763|1|11|131|2|19941215|5-LOW|0|32|3299616|17480613|2|3233623|61867|6|19950304|FOB
5763|2|11|136|1|19941215|5-LOW|0|23|2383099|17480613|9|2168620|62167|4|19950312|SHIP
5763|3|11|13|2|19941215|5-LOW|0|25|2282525|17480613|1|2259699|54780|2|19950204|REG AIR
5763|4|11|121|1|19941215|5-LOW|0|47|4799264|17480613|9|4367330|61267|0|19950313|REG AIR
5763|5|11|123|1|19941215|5-LOW|0|8|818496|17480613|6|769386|61387|5|19950306|TRUCK
5763|6|11|190|1|19941215|5-LOW|0|9|981171|17480613|8|902677|65411|2|19950220|AIR
5763|7|11|71|1|19941215|5-LOW|0|33|3204531|17480613|0|3204531|58264|6|19950207|MAIL
5764|1|10|101|1|19930927|5-LOW|0|28|2803080|5321295|4|2690956|60066|4|19931214|RAIL
5764|2|10|200|2|19930927|5-LOW|0|20|2200400|5321295|10|1980360|66012|5|19931218|FOB
5764|3|10|188|2|19930927|5-LOW|0|4|435272|5321295|3|422213|65290|5|19931217|AIR
5765|1|25|162|2|19920429|2-HIGH|0|31|3292696|19166097|0|3292696|63729|6|19920628|AIR
5765|2|25|124|1|19920429|2-HIGH|0|29|2969948|19166097|7|2762051|61447|8|19920616|RAIL
5765|3|25|139|2|19920429|2-HIGH|0|31|3221303|19166097|5|3060237|62347|1|19920607|REG AIR
5765|4|25|152|2|19920429|2-HIGH|0|46|4839890|19166097|7|4501097|63129|7|19920627|MAIL
5765|5|25|174|2|19920429|2-HIGH|0|48|5156016|19166097|9|4691974|64450|2|19920529|SHIP
5766|1|7|188|1|19930404|2-HIGH|0|1|108818|8256137|10|97936|65290|1|19930524|MAIL
5766|2|7|149|2|19930404|2-HIGH|0|39|4091646|8256137|2|4009813|62948|7|19930614|SHIP
5766|3|7|118|2|19930404|2-HIGH|0|4|407244|8256137|8|374664|61086|8|19930507|TRUCK
5766|4|7|38|2|19930404|2-HIGH|0|15|1407045|8256137|2|1378904|56281|7|19930527|MAIL
5766|5|7|84|1|19930404|2-HIGH|0|20|1968160|8256137|2|1928796|59044|3|19930524|FOB
5767|1|8|167|1|19970713|2-HIGH|0|11|1173876|10260816|8|1079965|64029|1|19970813|TRUCK
5767|2|8|69|1|19970713|2-HIGH|0|15|1453590|10260816|7|1351838|58143|5|19971011|MAIL
5767|3|8|191|1|19970713|2-HIGH|0|42|4582998|10260816|6|4308018|65471|1|19970823|TRUCK
5767|4|8|153|1|19970713|2-HIGH|0|34|3580710|10260816|6|3365867|63189|1|19970906|FOB
5792|1|2|178|1|19930405|5-LOW|0|34|3665778|12824367|8|3372515|64690|7|19930626|RAIL
5792|2|2|157|1|19930405|5-LOW|0|47|4968605|12824367|10|4471744|63429|0|19930511|AIR
5792|3|2|183|1|19930405|5-LOW|0|32|3466176|12824367|5|3292867|64990|8|19930524|RAIL
5792|4|2|14|1|19930405|5-LOW|0|14|1279614|12824367|9|1164448|54840|2|19930618|RAIL
5793|1|8|53|2|19920505|2-HIGH|0|20|1906100|1865118|5|1810795|57183|3|19920627|AIR
5794|1|29|158|1|19960123|3-MEDIUM|0|42|4444230|4386454|6|4177576|63489|5|19960318|REG AIR
5795|1|25|193|2|19971015|4-NOT SPECI|0|34|3716846|3551445|9|3382329|65591|5|19980109|REG AIR
5796|1|22|58|2|19980330|5-LOW|0|27|2586735|16465942|10|2328061|57483|0|19980506|RAIL
5796|2|22|103|1|19980330|5-LOW|0|2|200620|16465942|2|196607|60186|5|19980614|AIR
5796|3|22|119|1|19980330|5-LOW|0|14|1426754|16465942|2|1398218|61146|1|19980513|TRUCK
5796|4|22|179|1|19980330|5-LOW|0|22|2374174|16465942|0|2374174|64750|4|19980527|AIR
5796|5|22|73|1|19980330|5-LOW|0|38|3697666|16465942|1|3660689|58384|0|19980525|SHIP
5796|6|22|194|1|19980330|5-LOW|0|50|5470950|16465942|7|5087983|65651|4|19980531|FOB
5796|7|22|53|1|19980330|5-LOW|0|12|1143660|16465942|4|1097913|57183|0|19980628|FOB
5797|1|7|61|2|19950803|1-URGENT|0|17|1633802|2333479|9|1486759|57663|3|19951031|REG AIR
5797|2|7|67|2|19950803|1-URGENT|0|8|773648|2333479|4|742702|58023|8|19950913|TRUCK
5798|1|13|127|1|19961203|2-HIGH|0|2|205424|8673381|9|186935|61627|0|19970225|FOB
5798|2|13|124|1|19961203|2-HIGH|0|14|1433768|8673381|6|1347741|61447|5|19970217|RAIL
5798|3|13|134|2|19961203|2-HIGH|0|22|2275086|8673381|2|2229584|62047|1|19970209|TRUCK
5798|4|13|146|1|19961203|2-HIGH|0|40|4184560|8673381|8|3849795|62768|6|19970227|TRUCK
5798|5|13|149|2|19961203|2-HIGH|0|7|734398|8673381|6|690334|62948|7|19970113|SHIP
5799|1|13|95|1|19950221|5-LOW|0|41|4079869|3995007|4|3916674|59705|2|19950521|TRUCK
5824|1|5|77|1|19980613|1-URGENT|0|40|3908280|8030300|6|3673783|58624|6|19980728|REG AIR
5824|2|5|182|2|19980613|1-URGENT|0|42|4545156|8030300|9|4136091|64930|0|19980831|SHIP
5825|1|7|159|1|19980723|3-MEDIUM|0|23|2436045|12830171|10|2192440|63549|5|19980927|TRUCK
5825|2|7|102|2|19980723|3-MEDIUM|0|27|2705670|12830171|6|2543329|60126|1|19980915|FOB
5825|3|7|110|1|19980723|3-MEDIUM|0|20|2020220|12830171|4|1939411|60606|6|19980827|AIR
5825|4|7|138|1|19980723|3-MEDIUM|0|2|207626|12830171|4|199320|62287|1|19981021|FOB
5825|5|7|14|2|19980723|3-MEDIUM|0|22|2010822|12830171|0|2010822|54840|3|19980824|FOB
5825|6|7|23|2|19980723|3-MEDIUM|0|41|3784382|12830171|5|3595162|55381|1|19980907|SHIP
5826|1|26|144|1|19940306|5-LOW|0|4|417656|2111986|3|405126|62648|6|19940603|AIR
5826|2|26|64|1|19940306|5-LOW|0|18|1735308|2111986|4|1665895|57843|1|19940527|SHIP
5827|1|25|187|1|19970111|1-URGENT|0|30|3261540|15943174|3|3163693|65230|5|19970318|RAIL
5827|2|25|103|1|19970111|1-URGENT|0|23|2307130|15943174|9|2099488|60186|5|19970305|RAIL
5827|3|25|164|2|19970111|1-URGENT|0|3|319248|15943174|3|309670|63849|6|19970320|MAIL
5827|4|25|200|1|19970111|1-URGENT|0|26|2860520|15943174|6|2688888|66012|0|19970315|SHIP
5827|5|25|112|2|19970111|1-URGENT|0|38|3846018|15943174|3|3730637|60726|6|19970215|TRUCK
5827|6|25|17|2|19970111|1-URGENT|0|14|1283814|15943174|5|1219623|55020|1|19970225|RAIL
5827|7|25|72|1|19970111|1-URGENT|0|23|2235761|15943174|1|2213403|58324|0|19970302|AIR
5828|1|17|2|2|19930325|3-MEDIUM|0|28|2525600|2341231|10|2273040|54120|3|19930608|MAIL
5829|1|28|40|2|19961117|5-LOW|0|4|376016|14398186|1|372255|56402|2|19961224|TRUCK
5829|2|28|107|1|19961117|5-LOW|0|40|4028400|14398186|4|3867264|60426|1|19961219|TRUCK
5829|3|28|129|2|19961117|5-LOW|0|6|617472|14398186|5|586598|61747|6|19970116|AIR
5829|4|28|90|2|19961117|5-LOW|0|42|4158378|14398186|2|4075210|59405|7|19970205|REG AIR
5829|5|28|191|2|19961117|5-LOW|0|49|5346831|14398186|5|5079489|65471|1|19970117|MAIL
5830|1|8|160|2|19941106|2-HIGH|0|29|3074464|8475482|10|2767017|63609|2|19941222|REG AIR
5830|2|8|87|2|19941106|2-HIGH|0|36|3553488|8475482|0|3553488|59224|6|19950120|SHIP
5830|3|8|32|2|19941106|2-HIGH|0|22|2050466|8475482|8|1886428|55921|0|19941212|RAIL
5831|1|25|191|1|19971106|4-NOT SPECI|0|2|218238|12745207|10|196414|65471|1|19980109|TRUCK
5831|2|25|74|2|19971106|4-NOT SPECI|0|33|3214431|12745207|4|3085853|58444|3|19980107|MAIL
5831|3|25|82|1|19971106|4-NOT SPECI|0|6|589248|12745207|5|559785|58924|7|19980103|MAIL
5831|4|25|13|2|19971106|4-NOT SPECI|0|46|4199846|12745207|6|3947855|54780|2|19980107|MAIL
5831|5|25|43|1|19971106|4-NOT SPECI|0|37|3489248|12745207|5|3314785|56582|1|19980128|FOB
5831|6|25|8|1|19971106|4-NOT SPECI|0|16|1452800|12745207|4|1394688|54480|0|19980104|FOB
5856|1|13|4|2|19920714|4-NOT SPECI|0|1|90400|13508157|3|87688|54240|2|19920914|MAIL
5856|2|13|35|2|19920714|4-NOT SPECI|0|35|3272605|13508157|9|2978070|56101|2|19920830|AIR
5856|3|13|153|1|19920714|4-NOT SPECI|0|39|4107285|13508157|5|3901920|63189|3|19920918|TRUCK
5856|4|13|84|2|19920714|4-NOT SPECI|0|2|196816|13508157|3|190911|59044|1|19920909|SHIP
5856|5|13|110|2|19920714|4-NOT SPECI|0|31|3131341|13508157|0|3131341|60606|2|19920921|MAIL
5856|6|13|143|1|19920714|4-NOT SPECI|0|16|1669024|13508157|4|1602263|62588|4|19921003|FOB
5856|7|13|76|2|19920714|4-NOT SPECI|0|14|1366498|13508157|7|1270843|58564|3|19920817|FOB
5857|1|1|58|1|19970423|1-URGENT|0|25|2395125|20007632|3|2323271|57483|2|19970603|REG AIR
5857|2|1|195|2|19970423|1-URGENT|0|50|5475950|20007632|6|5147393|65711|7|19970602|TRUCK
5857|3|1|68|2|19970423|1-URGENT|0|1|96806|20007632|3|93901|58083|1|19970526|SHIP
5857|4|1|118|1|19970423|1-URGENT|0|12|1221732|20007632|3|1185080|61086|8|19970613|AIR
5857|5|1|192|1|19970423|1-URGENT|0|14|1529066|20007632|7|1422031|65531|7|19970623|TRUCK
5857|6|1|93|1|19970423|1-URGENT|0|49|4866141|20007632|0|4866141|59585|4|19970529|REG AIR
5857|7|1|123|1|19970423|1-URGENT|0|40|4092480|20007632|1|4051555|61387|3|19970527|TRUCK
5858|1|4|121|2|19920220|4-NOT SPECI|0|20|2042240|2121478|2|2001395|61267|6|19920403|SHIP
5859|1|28|175|2|19970410|3-MEDIUM|0|50|5375850|6593444|7|4999540|64510|1|19970607|MAIL
5859|2|28|9|2|19970410|3-MEDIUM|0|17|1545300|6593444|3|1498941|54540|3|19970617|AIR
5860|1|13|51|2|19970220|1-URGENT|0|10|951050|3454268|4|913008|57063|4|19970331|MAIL
5860|2|13|159|1|19970220|1-URGENT|0|23|2436045|3454268|3|2362963|63549|6|19970422|REG AIR
5861|1|13|191|2|19931122|3-MEDIUM|0|32|3491808|4145019|0|3491808|65471|3|19940110|MAIL
5861|2|13|86|2|19931122|3-MEDIUM|0|6|591648|4145019|10|532483|59164|3|19931230|TRUCK
5862|1|10|113|1|19960928|3-MEDIUM|0|4|405244|3055090|9|368772|60786|6|19961202|TRUCK
5862|2|10|2|2|19960928|3-MEDIUM|0|29|2615800|3055090|3|2537326|54120|5|19961122|FOB
5863|1|5|161|1|19950523|5-LOW|0|45|4775220|4707411|7|4440954|63669|6|19950726|REG AIR
5888|1|10|62|2|19921104|2-HIGH|0|46|4425476|4336966|2|4336966|57723|0|19921212|FOB
5889|1|10|77|1|19921229|3-MEDIUM|0|17|1661019|7869653|9|1511527|58624|2|19930320|AIR
5889|2|10|96|2|19921229|3-MEDIUM|0|30|2988270|7869653|6|2808973|59765|4|19930328|AIR
5889|3|10|67|1|19921229|3-MEDIUM|0|38|3674828|7869653|10|3307345|58023|3|19930203|AIR
5890|1|22|113|1|19950509|5-LOW|0|38|3849818|6468931|1|3811319|60786|8|19950613|FOB
5890|2|22|90|2|19950509|5-LOW|0|7|693063|6468931|5|658409|59405|4|19950627|FOB
5890|3|22|39|1|19950509|5-LOW|0|14|1314642|6468931|8|1209470|56341|3|19950719|TRUCK
5890|4|22|190|2|19950509|5-LOW|0|4|436076|6468931|6|409911|65411|3|19950720|TRUCK
5891|1|1|85|1|19920708|4-NOT SPECI|0|22|2167176|3311817|0|2167176|59104|6|19920828|TRUCK
5891|2|1|186|1|19920708|4-NOT SPECI|0|9|977562|3311817|3|948235|65170|7|19920906|REG AIR
5892|1|16|148|1|19940813|2-HIGH|0|7|733698|4488600|2|719024|62888|3|19941022|AIR
5892|2|16|150|2|19940813|2-HIGH|0|37|3885555|4488600|9|3535855|63009|6|19940915|REG AIR
5893|1|13|134|2|19970101|4-NOT SPECI|0|43|4446759|11336626|5|4224421|62047|2|19970323|RAIL
5893|2|13|2|2|19970101|4-NOT SPECI|0|2|180400|11336626|10|162360|54120|4|19970306|RAIL
5893|3|13|187|2|19970101|4-NOT SPECI|0|16|1739488|11336626|0|1739488|65230|7|19970330|FOB
5893|4|13|103|1|19970101|4-NOT SPECI|0|5|501550|11336626|4|481488|60186|6|19970208|RAIL
5893|5|13|104|2|19970101|4-NOT SPECI|0|25|2510250|11336626|5|2384737|60246|7|19970301|SHIP
5893|6|13|101|1|19970101|4-NOT SPECI|0|19|1902090|11336626|4|1826006|60066|6|19970210|REG AIR
5894|1|25|8|2|19941120|2-HIGH|0|23|2088400|12423954|4|2004864|54480|8|19950203|TRUCK
5894|2|25|79|2|19941120|2-HIGH|0|48|4699536|12423954|4|4511554|58744|8|19950210|TRUCK
5894|3|25|40|2|19941120|2-HIGH|0|11|1034044|12423954|9|940980|56402|1|19941226|TRUCK
5894|4|25|45|1|19941120|2-HIGH|0|35|3307640|12423954|8|3043028|56702|6|19950112|SHIP
5894|5|25|168|2|19941120|2-HIGH|0|11|1174976|12423954|0|1174976|64089|3|19941226|FOB
5895|1|13|15|1|19940407|5-LOW|0|38|3477038|20141983|5|3303186|54900|8|19940610|RAIL
5895|2|13|122|1|19940407|5-LOW|0|47|4803964|20141983|4|4611805|61327|6|19940621|AIR
5895|3|13|84|2|19940407|5-LOW|0|49|4821992|20141983|3|4677332|59044|7|19940524|TRUCK
5895|4|13|146|1|19940407|5-LOW|0|31|3243034|20141983|3|3145742|62768|1|19940704|TRUCK
5895|5|13|200|1|19940407|5-LOW|0|20|2200400|20141983|7|2046372|66012|0|19940514|AIR
5895|6|13|78|2|19940407|5-LOW|0|15|1467105|20141983|8|1349736|58684|8|19940613|RAIL
5920|1|29|187|1|19961114|5-LOW|0|50|5435900|17704310|6|5109746|65230|0|19961228|RAIL
5920|2|29|58|1|19961114|5-LOW|0|24|2299320|17704310|1|2276326|57483|5|19970115|FOB
5920|3|29|117|1|19961114|5-LOW|0|2|203422|17704310|8|187148|61026|7|19970107|SHIP
5920|4|29|12|2|19961114|5-LOW|0|28|2553628|17704310|6|2400410|54720|2|19970207|SHIP
5920|5|29|100|2|19961114|5-LOW|0|42|4200420|17704310|9|3822382|60006|8|19970101|AIR
5920|6|29|51|1|19961114|5-LOW|0|34|3233570|17704310|0|3233570|57063|6|19961229|AIR
5921|1|22|99|2|19970527|2-HIGH|0|44|4395996|14796597|7|4088276|59945|1|19970819|TRUCK
5921|2|22|146|2|19970527|2-HIGH|0|25|2615350|14796597|6|2458429|62768|1|19970804|TRUCK
5921|3|22|68|2|19970527|2-HIGH|0|17|1645702|14796597|6|1546959|58083|1|19970715|FOB
5921|4|22|28|2|19970527|2-HIGH|0|26|2412852|14796597|3|2340466|55681|4|19970825|AIR
5921|5|22|143|1|19970527|2-HIGH|0|41|4276874|14796597|4|4105799|62588|2|19970720|AIR
5922|1|7|196|2|19951010|3-MEDIUM|0|9|986571|8132833|7|917511|65771|0|19951216|RAIL
5922|2|7|157|2|19951010|3-MEDIUM|0|37|3911455|8132833|1|3872340|63429|4|19951111|RAIL
5922|3|7|90|2|19951010|3-MEDIUM|0|35|3465315|8132833|8|3188089|59405|0|19951217|SHIP
5923|1|29|177|1|19951113|5-LOW|0|27|2908359|20779008|8|2675690|64630|3|19951214|RAIL
5923|2|29|119|1|19951113|5-LOW|0|42|4280262|20779008|1|4237459|61146|8|19960109|REG AIR
5923|3|29|108|2|19951113|5-LOW|0|2|201620|20779008|6|189522|60486|5|19960117|TRUCK
5923|4|29|174|1|19951113|5-LOW|0|46|4941182|20779008|5|4694122|64450|4|19960109|SHIP
5923|5|29|59|2|19951113|5-LOW|0|35|3356675|20779008|4|3222408|57543|5|19951228|AIR
5923|6|29|189|2|19951113|5-LOW|0|45|4901310|20779008|5|4656244|65350|7|19960120|MAIL
5924|1|16|176|2|19940520|5-LOW|0|38|4089446|15969406|6|3844079|64570|5|19940721|AIR
5924|2|16|53|1|19940520|5-LOW|0|49|4669945|15969406|4|4483147|57183|0|19940721|MAIL
5924|3|16|17|1|19940520|5-LOW|0|24|2200824|15969406|9|2002749|55020|8|19940723|REG AIR
5924|4|16|147|1|19940520|5-LOW|0|50|5235700|15969406|1|5183343|62828|2|19940810|TRUCK
5925|1|25|87|1|19970828|4-NOT SPECI|0|42|4145736|12181147|5|3938449|59224|2|19971028|SHIP
5925|2|25|125|2|19970828|4-NOT SPECI|0|31|3177872|12181147|3|3082535|61507|3|19970928|FOB
5925|3|25|89|2|19970828|4-NOT SPECI|0|50|4945400|12181147|3|4797038|59344|4|19971025|TRUCK
5926|1|29|90|2|19970414|3-MEDIUM|0|8|792072|10577053|2|776230|59405|0|19970614|MAIL
5926|2|29|50|2|19970414|3-MEDIUM|0|27|2565135|10577053|9|2334272|57003|5|19970706|MAIL
5926|3|29|127|1|19970414|3-MEDIUM|0|46|4724752|10577053|1|4677504|61627|3|19970707|RAIL
5926|4|29|190|2|19970414|3-MEDIUM|0|23|2507437|10577053|1|2482362|65411|2|19970705|FOB
5927|1|2|90|1|19920328|1-URGENT|0|44|4356396|10698821|4|4182140|59405|5|19920621|TRUCK
5927|2|2|115|2|19920328|1-URGENT|0|8|812088|10698821|4|779604|60906|5|19920615|SHIP
5927|3|2|167|1|19920328|1-URGENT|0|32|3414912|10698821|10|3073420|64029|7|19920527|AIR
5927|4|2|131|2|19920328|1-URGENT|0|22|2268486|10698821|3|2200431|61867|0|19920502|MAIL
5952|1|7|200|1|19921203|1-URGENT|0|49|5390980|19407781|10|4851882|66012|2|19930228|AIR
5952|2|7|191|2|19921203|1-URGENT|0|11|1200309|19407781|10|1080278|65471|5|19930123|FOB
5952|3|7|71|1|19921203|1-URGENT|0|43|4175601|19407781|1|4133844|58264|1|19930125|MAIL
5952|4|7|158|2|19921203|1-URGENT|0|23|2433745|19407781|0|2433745|63489|7|19930215|TRUCK
5952|5|7|53|2|19921203|1-URGENT|0|40|3812200|19407781|2|3735956|57183|4|19930110|REG AIR
5952|6|7|190|1|19921203|1-URGENT|0|26|2834494|19407781|8|2607734|65411|2|19930226|RAIL
5953|1|19|129|1|19950327|5-LOW|0|36|3704832|7248775|3|3593687|61747|0|19950623|FOB
5953|2|19|13|1|19950327|5-LOW|0|34|3104234|7248775|3|3011106|54780|4|19950611|RAIL
5953|3|19|162|2|19950327|5-LOW|0|5|531080|7248775|7|493904|63729|6|19950426|SHIP
5954|1|5|147|2|19980518|1-URGENT|0|8|837712|8743943|3|812580|62828|0|19980707|AIR
5954|2|5|81|1|19980518|1-URGENT|0|40|3924320|8743943|2|3845833|58864|1|19980701|RAIL
5954|3|5|94|2|19980518|1-URGENT|0|20|1988180|8743943|9|1809243|59645|7|19980721|REG AIR
5954|4|5|145|2|19980518|1-URGENT|0|20|2090280|8743943|0|2090280|62708|1|19980619|TRUCK
5955|1|19|140|2|19931227|2-HIGH|0|14|1456196|22424990|8|1339700|62408|8|19940222|TRUCK
5955|2|19|62|2|19931227|2-HIGH|0|15|1443090|22424990|8|1327642|57723|7|19940227|FOB
5955|3|19|112|2|19931227|2-HIGH|0|40|4048440|22424990|3|3926986|60726|0|19940313|FOB
5955|4|19|70|1|19931227|2-HIGH|0|41|3977287|22424990|9|3619331|58204|6|19940208|FOB
5955|5|19|35|2|19931227|2-HIGH|0|40|3740120|22424990|5|3553114|56101|2|19940205|AIR
5955|6|19|150|1|19931227|2-HIGH|0|37|3885555|22424990|0|3885555|63009|8|19940202|AIR
5955|7|19|125|2|19931227|2-HIGH|0|37|3792944|22424990|3|3679155|61507|8|19940222|AIR
5956|1|23|155|1|19950916|3-MEDIUM|0|10|1055150|14926505|4|1012944|63309|5|19951102|MAIL
5956|2|23|55|2|19950916|3-MEDIUM|0|23|2196615|14926505|8|2020885|57303|3|19951108|RAIL
5956|3|23|175|1|19950916|3-MEDIUM|0|47|5053299|14926505|4|4851167|64510|6|19951028|MAIL
5956|4|23|20|2|19950916|3-MEDIUM|0|40|3680080|14926505|9|3348872|55201|5|19951117|MAIL
5956|5|23|50|2|19950916|3-MEDIUM|0|32|3040160|14926505|4|2918553|57003|7|19951113|REG AIR
5957|1|5|15|1|19920515|3-MEDIUM|0|37|3385537|23094945|7|3148549|54900|0|19920708|AIR
5957|2|5|59|2|19920515|3-MEDIUM|0|46|4411630|23094945|4|4235164|57543|8|19920618|SHIP
5957|3|5|2|2|19920515|3-MEDIUM|0|17|1533400|23094945|1|1518066|54120|1|19920705|SHIP
5957|4|5|132|2|19920515|3-MEDIUM|0|29|2993177|23094945|1|2963245|61927|3|19920721|REG AIR
5957|5|5|88|2|19920515|3-MEDIUM|0|40|3952320|23094945|4|3794227|59284|4|19920624|SHIP
5957|6|5|6|2|19920515|3-MEDIUM|0|41|3714600|23094945|10|3343140|54360|7|19920709|MAIL
5957|7|5|159|2|19920515|3-MEDIUM|0|32|3389280|23094945|10|3050352|63549|7|19920709|TRUCK
